is-edible,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-color,has-ring,ring-type,spore-print-color,habitat,season
False,4.16,0.0,10.0,8.0,False,5.0,0.0,3.0,6.2,7.56,2.074074074074074,7.0,5.0,3.6413058141103467,1.0,0.0,1.0,4.0,2.0
False,3.32,6.0,8.0,4.0,False,5.0,0.0,5.0,6.47,7.88,2.074074074074074,7.0,6.0,3.6413058141103467,1.0,0.0,5.0,0.0,2.0
False,4.51,6.0,3.0,8.0,False,5.0,0.0,5.0,7.16,8.65,2.074074074074074,7.0,6.0,3.6413058141103467,1.0,0.0,5.0,1.0,0.0
False,4.94,6.0,3.0,8.0,False,5.0,0.0,9.0,5.63,7.32,2.074074074074074,7.0,11.0,3.6413058141103467,1.0,0.0,1.0,1.0,2.0
False,4.51,6.0,8.0,4.0,False,5.0,0.0,9.0,6.85,7.95,2.074074074074074,7.0,11.0,3.6413058141103467,1.0,0.0,5.0,4.0,2.0
False,3.72,0.0,3.0,4.0,False,5.0,0.0,3.0,5.44,6.85,2.074074074074074,7.0,5.0,3.6413058141103467,1.0,0.0,1.0,1.0,0.0
False,3.16,6.0,3.0,4.0,False,5.0,0.0,5.0,5.06,6.66,2.074074074074074,7.0,6.0,3.6413058141103467,1.0,0.0,5.0,4.0,0.0
False,3.58,0.0,8.0,4.0,False,5.0,0.0,5.0,5.94,6.74,2.074074074074074,7.0,5.0,3.6413058141103467,1.0,0.0,5.0,0.0,0.0
False,4.4,0.0,8.0,4.0,False,5.0,0.0,9.0,5.64,7.14,2.074074074074074,7.0,6.0,3.6413058141103467,1.0,0.0,1.0,1.0,2.0
False,3.46,0.0,8.0,8.0,False,5.0,0.0,9.0,7.57,9.29,2.074074074074074,7.0,11.0,3.6413058141103467,1.0,0.0,1.0,1.0,0.0
False,4.64,0.0,10.0,8.0,False,5.0,0.0,3.0,6.07,7.43,2.074074074074074,7.0,6.0,3.6413058141103467,1.0,0.0,1.0,4.0,0.0
False,4.73,6.0,3.0,4.0,False,5.0,0.0,9.0,6.0,7.58,2.074074074074074,7.0,5.0,3.6413058141103467,1.0,0.0,5.0,4.0,2.0
False,9.23,6.0,1.0,5.0,False,0.0,0.4,5.0,10.24,15.61,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.08,6.0,1.0,5.0,False,0.0,0.4,5.0,11.24,15.3,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.59,6.0,4.0,5.0,False,0.0,0.4,5.0,10.47,17.35,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.38,6.0,1.0,5.0,False,0.0,0.4,5.0,8.91,13.44,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.41,6.0,1.0,5.0,False,0.0,0.4,5.0,11.17,14.05,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.62,6.0,1.0,5.0,False,0.0,0.4,5.0,12.72,18.17,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.92,6.0,1.0,5.0,False,0.0,0.4,5.0,14.81,18.91,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.96,6.0,1.0,5.0,False,0.0,0.4,5.0,12.63,16.0,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,7.84,6.0,1.0,5.0,False,0.0,0.4,5.0,8.6,13.17,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.02,6.0,4.0,5.0,False,0.0,0.4,5.0,12.23,14.51,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.21,6.0,1.0,5.0,False,0.0,0.4,5.0,10.71,15.6,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.05,6.0,1.0,5.0,False,0.0,0.4,5.0,10.11,13.7,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.52,6.0,1.0,5.0,False,0.0,0.4,5.0,12.57,18.74,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.44,6.0,4.0,5.0,False,0.0,0.4,5.0,11.14,13.19,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.34,6.0,4.0,5.0,False,0.0,0.4,5.0,10.88,14.49,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.55,6.0,4.0,5.0,False,0.0,0.4,5.0,13.12,17.0,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.62,6.0,4.0,5.0,False,0.0,0.4,5.0,9.85,16.18,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.82,6.0,4.0,5.0,False,0.0,0.4,5.0,12.18,16.44,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.04,6.0,4.0,5.0,False,0.0,0.4,5.0,8.48,9.78,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.5,6.0,1.0,5.0,False,0.0,0.4,5.0,8.31,12.68,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.93,6.0,4.0,5.0,False,0.0,0.4,5.0,10.9,14.66,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.53,6.0,4.0,5.0,False,0.0,0.4,5.0,8.29,12.2,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.98,6.0,1.0,5.0,False,0.0,0.4,5.0,9.94,13.72,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.77,6.0,1.0,5.0,False,0.0,0.4,5.0,12.72,16.0,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.8,6.0,1.0,5.0,False,0.0,0.4,5.0,10.68,14.29,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.36,6.0,1.0,5.0,False,0.0,0.4,5.0,10.04,13.56,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.28,6.0,4.0,5.0,False,0.0,0.4,5.0,10.8,15.34,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.17,6.0,1.0,5.0,False,0.0,0.4,5.0,10.27,13.21,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.27,6.0,1.0,5.0,False,0.0,0.4,5.0,10.42,15.56,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.53,6.0,1.0,5.0,False,0.0,0.4,5.0,11.26,15.53,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.09,6.0,4.0,5.0,False,0.0,0.4,5.0,9.5,15.06,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.11,6.0,1.0,5.0,False,0.0,0.4,5.0,8.68,13.9,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.01,6.0,1.0,5.0,False,0.0,0.4,5.0,10.44,15.01,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.4,6.0,1.0,5.0,False,0.0,0.4,5.0,11.71,14.88,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.68,6.0,1.0,5.0,False,0.0,0.4,5.0,11.95,15.31,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.37,6.0,1.0,5.0,False,0.0,0.4,5.0,8.96,12.8,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.59,6.0,1.0,5.0,False,0.0,0.4,5.0,10.8,14.7,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.66,6.0,4.0,5.0,False,0.0,0.4,5.0,11.02,15.62,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.55,6.0,4.0,5.0,False,0.0,0.4,5.0,11.95,14.45,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.1,6.0,4.0,5.0,False,0.0,0.4,5.0,10.76,14.64,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.44,6.0,1.0,5.0,False,0.0,0.4,5.0,11.2,17.6,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.91,6.0,1.0,5.0,False,0.0,0.4,5.0,12.27,16.22,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.58,6.0,4.0,5.0,False,0.0,0.4,5.0,9.01,13.7,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.28,6.0,4.0,5.0,False,0.0,0.4,5.0,9.62,13.91,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.31,6.0,1.0,5.0,False,0.0,0.4,5.0,9.34,15.49,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.64,6.0,1.0,5.0,False,0.0,0.4,5.0,9.8,15.34,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.11,6.0,4.0,5.0,False,0.0,0.4,5.0,11.04,13.38,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.47,6.0,4.0,5.0,False,0.0,0.4,5.0,9.32,14.96,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.51,6.0,4.0,5.0,False,0.0,0.4,5.0,11.99,16.35,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.02,6.0,1.0,5.0,False,0.0,0.4,5.0,9.78,13.86,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.83,6.0,1.0,5.0,False,0.0,0.4,5.0,6.92,12.12,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.63,6.0,1.0,5.0,False,0.0,0.4,5.0,13.12,15.54,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.96,6.0,4.0,5.0,False,0.0,0.4,5.0,9.36,12.89,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.47,6.0,4.0,5.0,False,0.0,0.4,5.0,5.61,9.76,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.74,6.0,4.0,5.0,False,0.0,0.4,5.0,10.79,15.44,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.23,6.0,1.0,5.0,False,0.0,0.4,5.0,12.59,14.67,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.85,6.0,1.0,5.0,False,0.0,0.4,5.0,8.03,13.07,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.31,6.0,4.0,5.0,False,0.0,0.4,5.0,12.02,16.7,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.41,6.0,4.0,5.0,False,0.0,0.4,5.0,8.64,13.86,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,11.0,6.0,4.0,5.0,False,0.0,0.4,5.0,11.87,16.21,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.92,6.0,4.0,5.0,False,0.0,0.4,5.0,10.09,17.23,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.97,6.0,4.0,5.0,False,0.0,0.4,5.0,12.42,16.17,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.09,6.0,4.0,5.0,False,0.0,0.4,5.0,9.88,14.22,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,7.32,6.0,4.0,5.0,False,0.0,0.4,5.0,8.89,12.24,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.34,6.0,4.0,5.0,False,0.0,0.4,5.0,9.89,17.49,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.82,6.0,1.0,5.0,False,0.0,0.4,5.0,9.67,13.36,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,6.07,6.0,4.0,5.0,False,0.0,0.4,5.0,10.98,14.84,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.69,6.0,4.0,5.0,False,0.0,0.4,5.0,10.1,15.35,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.62,6.0,4.0,5.0,False,0.0,0.4,5.0,10.6,14.5,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.02,6.0,4.0,5.0,False,0.0,0.4,5.0,9.78,14.21,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.47,6.0,1.0,5.0,False,0.0,0.4,5.0,9.69,13.92,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.48,6.0,4.0,5.0,False,0.0,0.4,5.0,9.51,14.25,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,6.89,6.0,4.0,5.0,False,0.0,0.4,5.0,8.5,11.0,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.09,6.0,4.0,5.0,False,0.0,0.4,5.0,12.2,15.64,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.04,6.0,1.0,5.0,False,0.0,0.4,5.0,10.62,16.09,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.65,6.0,4.0,5.0,False,0.0,0.4,5.0,10.24,14.25,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.58,6.0,4.0,5.0,False,0.0,0.4,5.0,9.21,13.74,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.53,6.0,4.0,5.0,False,0.0,0.4,5.0,9.21,13.08,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.99,6.0,1.0,5.0,False,0.0,0.4,5.0,13.17,18.39,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.43,6.0,1.0,5.0,False,0.0,0.4,5.0,11.48,14.94,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.46,6.0,1.0,5.0,False,0.0,0.4,5.0,8.46,14.24,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.58,6.0,1.0,5.0,False,0.0,0.4,5.0,9.33,14.62,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.54,6.0,1.0,5.0,False,0.0,0.4,5.0,11.13,15.23,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.86,6.0,1.0,5.0,False,0.0,0.4,5.0,10.33,15.48,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.77,6.0,4.0,5.0,False,0.0,0.4,5.0,9.58,14.89,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.22,6.0,1.0,5.0,False,0.0,0.4,5.0,8.41,14.82,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.31,6.0,1.0,5.0,False,0.0,0.4,5.0,9.47,13.62,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.38,6.0,4.0,5.0,False,0.0,0.4,5.0,10.62,14.71,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.05,6.0,4.0,5.0,False,0.0,0.4,5.0,11.5,15.02,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.66,6.0,1.0,5.0,False,0.0,0.4,5.0,10.88,16.38,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.79,6.0,4.0,5.0,False,0.0,0.4,5.0,10.53,13.08,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.44,6.0,4.0,5.0,False,0.0,0.4,5.0,10.93,16.52,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.28,6.0,4.0,5.0,False,0.0,0.4,5.0,9.9,13.92,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.53,6.0,4.0,5.0,False,0.0,0.4,5.0,11.18,16.8,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.03,6.0,4.0,5.0,False,0.0,0.4,5.0,11.89,16.61,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.28,6.0,1.0,5.0,False,0.0,0.4,5.0,9.99,14.39,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.56,6.0,4.0,5.0,False,0.0,0.4,5.0,10.76,16.53,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.17,6.0,4.0,5.0,False,0.0,0.4,5.0,10.43,14.7,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.25,6.0,1.0,5.0,False,0.0,0.4,5.0,11.01,16.32,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.16,6.0,4.0,5.0,False,0.0,0.4,5.0,11.95,16.48,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.42,6.0,4.0,5.0,False,0.0,0.4,5.0,10.66,16.24,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.79,6.0,4.0,5.0,False,0.0,0.4,5.0,9.47,13.71,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,7.54,6.0,1.0,5.0,False,0.0,0.4,5.0,9.35,13.79,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,11.06,6.0,4.0,5.0,False,0.0,0.4,5.0,11.06,17.29,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.85,6.0,4.0,5.0,False,0.0,0.4,5.0,9.53,15.0,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.19,6.0,1.0,5.0,False,0.0,0.4,5.0,10.62,16.22,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.92,6.0,4.0,5.0,False,0.0,0.4,5.0,9.21,14.28,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.86,6.0,4.0,5.0,False,0.0,0.4,5.0,13.3,16.71,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.63,6.0,4.0,5.0,False,0.0,0.4,5.0,11.95,17.1,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.48,6.0,1.0,5.0,False,0.0,0.4,5.0,11.95,16.07,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.11,6.0,1.0,5.0,False,0.0,0.4,5.0,11.56,16.85,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.03,6.0,4.0,5.0,False,0.0,0.4,5.0,10.97,14.12,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.4,6.0,4.0,5.0,False,0.0,0.4,5.0,10.59,14.31,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.14,6.0,4.0,5.0,False,0.0,0.4,5.0,10.61,14.62,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.2,6.0,4.0,5.0,False,0.0,0.4,5.0,13.08,14.46,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.24,6.0,1.0,5.0,False,0.0,0.4,5.0,10.8,13.42,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.17,6.0,1.0,5.0,False,0.0,0.4,5.0,10.45,14.67,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.64,6.0,1.0,5.0,False,0.0,0.4,5.0,12.47,16.64,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.68,6.0,1.0,5.0,False,0.0,0.4,5.0,11.17,15.61,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.31,6.0,4.0,5.0,False,0.0,0.4,5.0,11.29,14.04,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.59,6.0,1.0,5.0,False,0.0,0.4,5.0,11.17,15.29,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.78,6.0,1.0,5.0,False,0.0,0.4,5.0,8.88,12.37,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.52,6.0,4.0,5.0,False,0.0,0.4,5.0,11.31,16.03,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.74,6.0,1.0,5.0,False,0.0,0.4,5.0,12.06,15.55,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.73,6.0,1.0,5.0,False,0.0,0.4,5.0,10.36,14.84,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.55,6.0,1.0,5.0,False,0.0,0.4,5.0,10.16,13.23,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.27,6.0,1.0,5.0,False,0.0,0.4,5.0,10.86,15.34,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.83,6.0,4.0,5.0,False,0.0,0.4,5.0,11.23,16.12,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.81,6.0,4.0,5.0,False,0.0,0.4,5.0,10.95,15.57,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,7.48,6.0,4.0,5.0,False,0.0,0.4,5.0,10.01,13.58,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.01,6.0,1.0,5.0,False,0.0,0.4,5.0,10.09,15.46,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,6.69,6.0,1.0,5.0,False,0.0,0.4,5.0,5.86,11.28,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.55,6.0,1.0,5.0,False,0.0,0.4,5.0,12.31,17.82,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.34,6.0,1.0,5.0,False,0.0,0.4,5.0,10.17,12.62,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,7.46,6.0,1.0,5.0,False,0.0,0.4,5.0,10.73,16.68,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,10.51,6.0,1.0,5.0,False,0.0,0.4,5.0,11.74,17.49,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.45,6.0,1.0,5.0,False,0.0,0.4,5.0,8.42,13.89,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.46,6.0,1.0,5.0,False,0.0,0.4,5.0,8.27,12.02,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.34,6.0,1.0,5.0,False,0.0,0.4,5.0,11.59,15.59,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.5,6.0,1.0,5.0,False,0.0,0.4,5.0,9.66,14.31,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.88,6.0,4.0,5.0,False,0.0,0.4,5.0,9.48,14.99,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.11,6.0,1.0,5.0,False,0.0,0.4,5.0,9.34,13.19,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,9.19,6.0,4.0,5.0,False,0.0,0.4,5.0,10.93,14.25,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.68,6.0,4.0,5.0,False,0.0,0.4,5.0,11.1,16.8,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,10.15,6.0,4.0,5.0,False,0.0,0.4,5.0,13.35,17.35,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,0.0,0.0
False,8.83,6.0,4.0,5.0,False,0.0,0.4,5.0,8.2,15.36,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,6.94,6.0,4.0,5.0,False,0.0,0.4,5.0,9.4,15.51,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.4,6.0,1.0,5.0,False,0.0,0.4,5.0,11.43,15.1,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,9.39,6.0,1.0,5.0,False,0.0,0.4,5.0,10.08,17.02,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.92,6.0,1.0,5.0,False,0.0,0.4,5.0,9.35,12.86,4.0,4.007790368271955,6.0,2.0,0.0,1.0,2.6564368901479383,2.0,0.0
False,8.96,6.0,4.0,5.0,False,0.0,0.4,5.0,9.78,15.38,4.0,4.007790368271955,6.0,0.0,0.0,1.0,2.6564368901479383,2.0,0.0
